,ID,GameID,Team,PlayerID,Number,Name_x,Min,FGM,FGA,FGP,FGM2,FGA2,FGP2,FGM3,FGA3,FGP3,FTM,FTA,FTP,Oreb,Dreb,Reb,Ast,PF,TO,STL,BLK,PTS,TournamentID,Date,Location,Round of 16,HomeTeam,AwayTeam,TournamentName,AgeGroup,Name_y,Birthday
1319,375099,422_14_05,TURKEY,1796,11,oguz savas,12,5,8,62.5,5,8,62.5,0,0,0.0,6,7,85.7,2,0,2,1,0,0,0,0,16,422,2014-08-30,Bilbao,Group Phase,NEW ZEALAND,TURKEY,2014 FIBA Basketball World Cup,Men,oguz savas,1987-07-13
1320,375554,422_14_23,TURKEY,1796,11,oguz savas,15,4,10,40.0,4,9,44.4,0,1,0.0,1,2,50.0,1,3,4,1,2,2,0,1,9,422,2014-08-31,Bilbao,Group Phase,TURKEY,USA,2014 FIBA Basketball World Cup,Men,oguz savas,1987-07-13
1321,375801,422_14_32,TURKEY,1796,11,oguz savas,14,3,4,75.0,3,4,75.0,0,0,0.0,1,1,100.0,0,2,2,1,1,2,0,1,7,422,2014-09-02,Bilbao,Group Phase,UKRAINE,TURKEY,2014 FIBA Basketball World Cup,Men,oguz savas,1987-07-13
1322,376074,422_14_43,TURKEY,1796,11,oguz savas,5,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,1,0,2,0,0,2,422,2014-09-03,Bilbao,Group Phase,TURKEY,FINLAND,2014 FIBA Basketball World Cup,Men,oguz savas,1987-07-13
1323,376464,422_14_58,TURKEY,1796,11,oguz savas,24,7,9,77.8,7,8,87.5,0,1,0.0,1,2,50.0,2,4,6,3,1,0,2,0,15,422,2014-09-04,Bilbao,Group Phase,TURKEY,DOMINICAN REPUBLIC,2014 FIBA Basketball World Cup,Men,oguz savas,1987-07-13
1324,376698,422_14_67,TURKEY,1796,11,oguz savas,7,0,4,0.0,0,4,0.0,0,0,0.0,1,2,50.0,1,1,2,0,1,1,2,1,1,422,2014-09-07,Barcelona,Round of 16,TURKEY,AUSTRALIA,2014 FIBA Basketball World Cup,Men,oguz savas,1987-07-13
1325,376763,422_14_69,TURKEY,1796,11,oguz savas,6,2,3,66.7,2,3,66.7,0,0,0.0,0,0,0.0,0,0,0,0,2,1,0,0,4,422,2014-09-09,Barcelona,Quarter-Finals,LITHUANIA,TURKEY,2014 FIBA Basketball World Cup,Men,oguz savas,1987-07-13
1326,437496,497_15_10,TURKEY,1796,11,oguz savas,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-05,Berlin / Arena of EuroBasket 2015,Group Phase,ITALY,TURKEY,2015 EuroBasket,Men,oguz savas,1987-07-13
1327,437795,497_15_22,TURKEY,1796,11,oguz savas,7,3,3,100.0,3,3,100.0,0,0,0.0,0,0,0.0,2,2,4,0,5,1,0,0,6,497,2015-09-06,Berlin / Arena of EuroBasket 2015,Group Phase,TURKEY,SPAIN,2015 EuroBasket,Men,oguz savas,1987-07-13
1328,438094,497_15_33,TURKEY,1796,11,oguz savas,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-08,Berlin / Arena of EuroBasket 2015,Group Phase,GERMANY,TURKEY,2015 EuroBasket,Men,oguz savas,1987-07-13
1329,438185,497_15_37,TURKEY,1796,11,oguz savas,12,2,3,66.7,2,3,66.7,0,0,0.0,6,7,85.7,0,3,3,0,3,1,1,0,10,497,2015-09-09,Berlin / Arena of EuroBasket 2015,Group Phase,TURKEY,SERBIA,2015 EuroBasket,Men,oguz savas,1987-07-13
1330,438731,497_15_58,TURKEY,1796,11,oguz savas,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-10,Berlin / Arena of EuroBasket 2015,Group Phase,TURKEY,ICELAND,2015 EuroBasket,Men,oguz savas,1987-07-13
1331,438900,497_15_64,TURKEY,1796,11,oguz savas,4,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,497,2015-09-12,Lille / Pierre Mauroy Stadium,Round of 16,FRANCE,TURKEY,2015 EuroBasket,Men,oguz savas,1987-07-13
1332,474146,526_16_01,TURKEY,1796,11,oguz savas,17,3,5,60.0,3,4,75.0,0,1,0.0,1,1,100.0,1,0,1,1,4,2,0,0,7,526,2016-07-05,Manila / Mall of Asia Arena,Group Phase,TURKEY,CANADA,2016 FIBA Olympic Qualifying Tournament,Men,oguz savas,1987-07-13
1333,474263,526_16_05,TURKEY,1796,11,oguz savas,7,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,0,0,526,2016-07-07,Manila / Mall of Asia Arena,Group Phase,SENEGAL,TURKEY,2016 FIBA Olympic Qualifying Tournament,Men,oguz savas,1987-07-13
1334,474341,526_16_08,TURKEY,1796,11,oguz savas,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,526,2016-07-09,Manila / Mall of Asia Arena,Semi-Finals,FRANCE,TURKEY,2016 FIBA Olympic Qualifying Tournament,Men,oguz savas,1987-07-13
1335,375100,422_14_05,TURKEY,4576,12,kerem gonlum,10,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0.0,2,0,2,0,3,1,0,0,0,422,2014-08-30,Bilbao,Group Phase,NEW ZEALAND,TURKEY,2014 FIBA Basketball World Cup,Men,kerem gonlum,1977-11-22
1336,375555,422_14_23,TURKEY,4576,12,kerem gonlum,14,2,5,40.0,2,4,50.0,0,1,0.0,0,0,0.0,1,1,2,0,2,2,0,0,4,422,2014-08-31,Bilbao,Group Phase,TURKEY,USA,2014 FIBA Basketball World Cup,Men,kerem gonlum,1977-11-22
1337,375802,422_14_32,TURKEY,4576,12,kerem gonlum,12,2,4,50.0,2,4,50.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,4,422,2014-09-02,Bilbao,Group Phase,UKRAINE,TURKEY,2014 FIBA Basketball World Cup,Men,kerem gonlum,1977-11-22
1338,376075,422_14_43,TURKEY,4576,12,kerem gonlum,27,3,4,75.0,3,4,75.0,0,0,0.0,4,4,100.0,1,7,8,2,4,1,0,0,10,422,2014-09-03,Bilbao,Group Phase,TURKEY,FINLAND,2014 FIBA Basketball World Cup,Men,kerem gonlum,1977-11-22
1339,376465,422_14_58,TURKEY,4576,12,kerem gonlum,18,5,8,62.5,5,8,62.5,0,0,0.0,0,0,0.0,2,4,6,1,2,0,0,0,10,422,2014-09-04,Bilbao,Group Phase,TURKEY,DOMINICAN REPUBLIC,2014 FIBA Basketball World Cup,Men,kerem gonlum,1977-11-22
1340,376699,422_14_67,TURKEY,4576,12,kerem gonlum,26,2,5,40.0,2,5,40.0,0,0,0.0,0,0,0.0,0,6,6,0,3,1,0,0,4,422,2014-09-07,Barcelona,Round of 16,TURKEY,AUSTRALIA,2014 FIBA Basketball World Cup,Men,kerem gonlum,1977-11-22
1341,376764,422_14_69,TURKEY,4576,12,kerem gonlum,33,6,12,50.0,6,12,50.0,0,0,0.0,1,1,100.0,4,5,9,2,3,0,0,1,13,422,2014-09-09,Barcelona,Quarter-Finals,LITHUANIA,TURKEY,2014 FIBA Basketball World Cup,Men,kerem gonlum,1977-11-22
1342,375101,422_14_05,TURKEY,4572,13,ender arslan,22,3,11,27.3,2,7,28.6,1,4,25.0,0,0,0.0,0,0,0,2,3,0,0,0,7,422,2014-08-30,Bilbao,Group Phase,NEW ZEALAND,TURKEY,2014 FIBA Basketball World Cup,Men,ender arslan,1983-01-13
1343,375556,422_14_23,TURKEY,4572,13,ender arslan,21,2,7,28.6,1,2,50.0,1,5,20.0,3,3,100.0,0,2,2,4,2,4,0,0,8,422,2014-08-31,Bilbao,Group Phase,TURKEY,USA,2014 FIBA Basketball World Cup,Men,ender arslan,1983-01-13
1344,375803,422_14_32,TURKEY,4572,13,ender arslan,27,3,9,33.3,0,2,0.0,3,7,42.9,0,0,0.0,0,2,2,2,2,1,1,0,9,422,2014-09-02,Bilbao,Group Phase,UKRAINE,TURKEY,2014 FIBA Basketball World Cup,Men,ender arslan,1983-01-13
1345,376076,422_14_43,TURKEY,4572,13,ender arslan,34,3,8,37.5,0,1,0.0,3,7,42.9,3,4,75.0,0,4,4,4,1,1,1,0,12,422,2014-09-03,Bilbao,Group Phase,TURKEY,FINLAND,2014 FIBA Basketball World Cup,Men,ender arslan,1983-01-13
1346,376466,422_14_58,TURKEY,4572,13,ender arslan,15,1,4,25.0,0,2,0.0,1,2,50.0,0,0,0.0,0,0,0,4,0,1,1,0,3,422,2014-09-04,Bilbao,Group Phase,TURKEY,DOMINICAN REPUBLIC,2014 FIBA Basketball World Cup,Men,ender arslan,1983-01-13
1347,376700,422_14_67,TURKEY,4572,13,ender arslan,25,4,12,33.3,1,3,33.3,3,9,33.3,0,1,0.0,1,1,2,2,3,0,0,0,11,422,2014-09-07,Barcelona,Round of 16,TURKEY,AUSTRALIA,2014 FIBA Basketball World Cup,Men,ender arslan,1983-01-13
1348,376765,422_14_69,TURKEY,4572,13,ender arslan,25,2,6,33.3,0,0,0.0,2,6,33.3,6,8,75.0,0,0,0,1,2,1,2,0,12,422,2014-09-09,Barcelona,Quarter-Finals,LITHUANIA,TURKEY,2014 FIBA Basketball World Cup,Men,ender arslan,1983-01-13
1349,474140,526_16_01,TURKEY,4572,1,ender arslan,10,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,0,0,526,2016-07-05,Manila / Mall of Asia Arena,Group Phase,TURKEY,CANADA,2016 FIBA Olympic Qualifying Tournament,Men,ender arslan,1983-01-13
1350,474257,526_16_05,TURKEY,4572,1,ender arslan,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,526,2016-07-07,Manila / Mall of Asia Arena,Group Phase,SENEGAL,TURKEY,2016 FIBA Olympic Qualifying Tournament,Men,ender arslan,1983-01-13
1351,474335,526_16_08,TURKEY,4572,1,ender arslan,14,1,4,25.0,0,0,0.0,1,4,25.0,1,3,33.3,0,2,2,5,1,1,1,0,4,526,2016-07-09,Manila / Mall of Asia Arena,Semi-Finals,FRANCE,TURKEY,2016 FIBA Olympic Qualifying Tournament,Men,ender arslan,1983-01-13
1352,375102,422_14_05,TURKEY,7790,14,omer asik,10,0,1,0.0,0,1,0.0,0,0,0.0,1,2,50.0,0,0,0,0,2,2,0,2,1,422,2014-08-30,Bilbao,Group Phase,NEW ZEALAND,TURKEY,2014 FIBA Basketball World Cup,Men,omer asik,1986-07-04
1353,375557,422_14_23,TURKEY,7790,14,omer asik,21,2,2,100.0,2,2,100.0,0,0,0.0,2,5,40.0,2,6,8,0,3,6,0,3,6,422,2014-08-31,Bilbao,Group Phase,TURKEY,USA,2014 FIBA Basketball World Cup,Men,omer asik,1986-07-04
1354,375804,422_14_32,TURKEY,7790,14,omer asik,32,4,11,36.4,4,11,36.4,0,0,0.0,8,10,80.0,8,12,20,0,0,1,0,1,16,422,2014-09-02,Bilbao,Group Phase,UKRAINE,TURKEY,2014 FIBA Basketball World Cup,Men,omer asik,1986-07-04
1355,376077,422_14_43,TURKEY,7790,14,omer asik,37,7,12,58.3,7,12,58.3,0,0,0.0,8,16,50.0,3,5,8,1,2,1,2,1,22,422,2014-09-03,Bilbao,Group Phase,TURKEY,FINLAND,2014 FIBA Basketball World Cup,Men,omer asik,1986-07-04
1356,376467,422_14_58,TURKEY,7790,14,omer asik,13,4,9,44.4,4,9,44.4,0,0,0.0,1,2,50.0,2,8,10,0,0,2,1,0,9,422,2014-09-04,Bilbao,Group Phase,TURKEY,DOMINICAN REPUBLIC,2014 FIBA Basketball World Cup,Men,omer asik,1986-07-04
1357,376701,422_14_67,TURKEY,7790,14,omer asik,28,1,1,100.0,1,1,100.0,0,0,0.0,2,3,66.7,1,2,3,0,3,2,1,2,4,422,2014-09-07,Barcelona,Round of 16,TURKEY,AUSTRALIA,2014 FIBA Basketball World Cup,Men,omer asik,1986-07-04
1358,376766,422_14_69,TURKEY,7790,14,omer asik,28,5,10,50.0,5,10,50.0,0,0,0.0,1,2,50.0,3,7,10,2,4,1,1,2,11,422,2014-09-09,Barcelona,Quarter-Finals,LITHUANIA,TURKEY,2014 FIBA Basketball World Cup,Men,omer asik,1986-07-04
1359,474141,526_16_01,TURKEY,7790,3,omer asik,10,1,1,100.0,1,1,100.0,0,0,0.0,2,6,33.3,1,5,6,1,0,1,0,0,4,526,2016-07-05,Manila / Mall of Asia Arena,Group Phase,TURKEY,CANADA,2016 FIBA Olympic Qualifying Tournament,Men,omer asik,1986-07-04
1360,474258,526_16_05,TURKEY,7790,3,omer asik,24,2,5,40.0,2,5,40.0,0,0,0.0,3,6,50.0,3,3,6,0,4,1,0,0,7,526,2016-07-07,Manila / Mall of Asia Arena,Group Phase,SENEGAL,TURKEY,2016 FIBA Olympic Qualifying Tournament,Men,omer asik,1986-07-04
1361,474336,526_16_08,TURKEY,7790,3,omer asik,28,8,11,72.7,8,11,72.7,0,0,0.0,3,3,100.0,4,1,5,1,2,3,1,0,19,526,2016-07-09,Manila / Mall of Asia Arena,Semi-Finals,FRANCE,TURKEY,2016 FIBA Olympic Qualifying Tournament,Men,omer asik,1986-07-04
1362,375103,422_14_05,TURKEY,10942,15,furkan aldemir,13,2,5,40.0,2,5,40.0,0,0,0.0,2,4,50.0,3,2,5,0,3,2,2,0,6,422,2014-08-30,Bilbao,Group Phase,NEW ZEALAND,TURKEY,2014 FIBA Basketball World Cup,Men,furkan aldemir,1991-08-09
1363,375558,422_14_23,TURKEY,10942,15,furkan aldemir,5,2,2,100.0,2,2,100.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,4,422,2014-08-31,Bilbao,Group Phase,TURKEY,USA,2014 FIBA Basketball World Cup,Men,furkan aldemir,1991-08-09
1364,375805,422_14_32,TURKEY,10942,15,furkan aldemir,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,422,2014-09-02,Bilbao,Group Phase,UKRAINE,TURKEY,2014 FIBA Basketball World Cup,Men,furkan aldemir,1991-08-09
1365,376078,422_14_43,TURKEY,10942,15,furkan aldemir,6,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,422,2014-09-03,Bilbao,Group Phase,TURKEY,FINLAND,2014 FIBA Basketball World Cup,Men,furkan aldemir,1991-08-09
1366,376468,422_14_58,TURKEY,10942,15,furkan aldemir,8,4,4,100.0,4,4,100.0,0,0,0.0,0,3,0.0,3,3,6,0,0,1,1,0,8,422,2014-09-04,Bilbao,Group Phase,TURKEY,DOMINICAN REPUBLIC,2014 FIBA Basketball World Cup,Men,furkan aldemir,1991-08-09
1367,376702,422_14_67,TURKEY,10942,15,furkan aldemir,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,1,0,0,422,2014-09-07,Barcelona,Round of 16,TURKEY,AUSTRALIA,2014 FIBA Basketball World Cup,Men,furkan aldemir,1991-08-09
1368,376767,422_14_69,TURKEY,10942,15,furkan aldemir,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,422,2014-09-09,Barcelona,Quarter-Finals,LITHUANIA,TURKEY,2014 FIBA Basketball World Cup,Men,furkan aldemir,1991-08-09
1369,437500,497_15_10,TURKEY,10942,15,furkan aldemir,12,2,2,100.0,2,2,100.0,0,0,0.0,0,0,0.0,3,1,4,0,2,0,0,1,4,497,2015-09-05,Berlin / Arena of EuroBasket 2015,Group Phase,ITALY,TURKEY,2015 EuroBasket,Men,furkan aldemir,1991-08-09
1370,437799,497_15_22,TURKEY,10942,15,furkan aldemir,15,1,3,33.3,1,3,33.3,0,0,0.0,0,0,0.0,2,1,3,2,1,0,0,0,2,497,2015-09-06,Berlin / Arena of EuroBasket 2015,Group Phase,TURKEY,SPAIN,2015 EuroBasket,Men,furkan aldemir,1991-08-09
1371,438098,497_15_33,TURKEY,10942,15,furkan aldemir,7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,2,1,1,0,0,497,2015-09-08,Berlin / Arena of EuroBasket 2015,Group Phase,GERMANY,TURKEY,2015 EuroBasket,Men,furkan aldemir,1991-08-09
1372,438189,497_15_37,TURKEY,10942,15,furkan aldemir,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,497,2015-09-09,Berlin / Arena of EuroBasket 2015,Group Phase,TURKEY,SERBIA,2015 EuroBasket,Men,furkan aldemir,1991-08-09
1373,438735,497_15_58,TURKEY,10942,15,furkan aldemir,15,2,5,40.0,2,5,40.0,0,0,0.0,2,2,100.0,4,5,9,2,1,1,0,0,6,497,2015-09-10,Berlin / Arena of EuroBasket 2015,Group Phase,TURKEY,ICELAND,2015 EuroBasket,Men,furkan aldemir,1991-08-09
1374,438904,497_15_64,TURKEY,10942,15,furkan aldemir,13,3,4,75.0,3,3,100.0,0,1,0.0,1,2,50.0,3,1,4,0,2,0,0,0,7,497,2015-09-12,Lille / Pierre Mauroy Stadium,Round of 16,FRANCE,TURKEY,2015 EuroBasket,Men,furkan aldemir,1991-08-09
1375,375105,422_14_06,AUSTRALIA,9039,4,chris goulding,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,422,2014-08-30,Gran Canaria,Group Phase,AUSTRALIA,SLOVENIA,2014 FIBA Basketball World Cup,Men,chris goulding,1988-10-24
1376,375326,422_14_14,AUSTRALIA,9039,4,chris goulding,10,1,2,50.0,0,0,0.0,1,2,50.0,0,0,0.0,1,2,3,0,2,2,0,0,3,422,2014-08-31,Gran Canaria,Group Phase,KOREA,AUSTRALIA,2014 FIBA Basketball World Cup,Men,chris goulding,1988-10-24
1377,375807,422_14_33,AUSTRALIA,9039,4,chris goulding,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,422,2014-09-02,Gran Canaria,Group Phase,AUSTRALIA,LITHUANIA,2014 FIBA Basketball World Cup,Men,chris goulding,1988-10-24
1378,375924,422_14_37,AUSTRALIA,9039,4,chris goulding,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,422,2014-09-03,Gran Canaria,Group Phase,MEXICO,AUSTRALIA,2014 FIBA Basketball World Cup,Men,chris goulding,1988-10-24
1379,376223,422_14_49,AUSTRALIA,9039,4,chris goulding,30,8,17,47.1,2,5,40.0,6,12,50.0,0,0,0.0,0,6,6,0,4,5,1,0,22,422,2014-09-04,Gran Canaria,Group Phase,AUSTRALIA,ANGOLA,2014 FIBA Basketball World Cup,Men,chris goulding,1988-10-24
1380,376704,422_14_67,AUSTRALIA,9039,4,chris goulding,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,422,2014-09-07,Barcelona,Round of 16,TURKEY,AUSTRALIA,2014 FIBA Basketball World Cup,Men,chris goulding,1988-10-24
1381,471411,519_15_01,AUSTRALIA,9039,4,chris goulding,14,2,2,100.0,2,2,100.0,0,0,0.0,0,0,0.0,1,3,4,0,0,1,0,0,4,519,2015-08-15,Melbourne,Final,AUSTRALIA,NEW ZEALAND,2015 FIBA Oceania Championship,Men,chris goulding,1988-10-24
1382,471450,519_15_02,AUSTRALIA,9039,4,chris goulding,16,4,5,80.0,4,5,80.0,0,0,0.0,0,2,0.0,0,0,0,2,4,0,0,0,8,519,2015-08-18,Wellington,Final,NEW ZEALAND,AUSTRALIA,2015 FIBA Oceania Championship,Men,chris goulding,1988-10-24
1383,471930,523_16_01,AUSTRALIA,9039,4,chris goulding,1,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,523,2016-08-06,Rio de Janeiro / Carioca Arena 1,Group Phase,AUSTRALIA,FRANCE,2016 Olympic Games: Tournament for Men,Men,chris goulding,1988-10-24
1384,472099,523_16_07,AUSTRALIA,9039,4,chris goulding,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,523,2016-08-08,Rio de Janeiro / Carioca Arena 1,Group Phase,SERBIA,AUSTRALIA,2016 Olympic Games: Tournament for Men,Men,chris goulding,1988-10-24
1385,472268,523_16_14,AUSTRALIA,9039,4,chris goulding,8,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,2,1,0,1,0,0,523,2016-08-10,Rio de Janeiro / Carioca Arena 1,Group Phase,AUSTRALIA,USA,2016 Olympic Games: Tournament for Men,Men,chris goulding,1988-10-24
1386,472411,523_16_19,AUSTRALIA,9039,4,chris goulding,10,0,2,0.0,0,0,0.0,0,2,0.0,2,2,100.0,0,2,2,4,3,0,0,0,2,523,2016-08-12,Rio de Janeiro / Carioca Arena 1,Group Phase,CHINA,AUSTRALIA,2016 Olympic Games: Tournament for Men,Men,chris goulding,1988-10-24
1387,472580,523_16_26,AUSTRALIA,9039,4,chris goulding,25,6,10,60.0,2,3,66.7,4,7,57.1,6,8,75.0,2,1,3,2,3,1,1,0,22,523,2016-08-14,Rio de Janeiro / Carioca Arena 1,Group Phase,AUSTRALIA,VENEZUELA,2016 Olympic Games: Tournament for Men,Men,chris goulding,1988-10-24
1388,472710,523_16_31,AUSTRALIA,9039,4,chris goulding,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,523,2016-08-17,Rio de Janeiro / Carioca Arena 1,Quarter Finals,AUSTRALIA,LITHUANIA,2016 Olympic Games: Tournament for Men,Men,chris goulding,1988-10-24
1389,472840,523_16_36,AUSTRALIA,9039,4,chris goulding,8,0,4,0.0,0,1,0.0,0,3,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,523,2016-08-19,Rio de Janeiro / Carioca Arena 1,Semi-Finals,AUSTRALIA,SERBIA,2016 Olympic Games: Tournament for Men,Men,chris goulding,1988-10-24
1390,472866,523_16_37,AUSTRALIA,9039,4,chris goulding,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,523,2016-08-21,Rio de Janeiro / Carioca Arena 1,3rd Place,AUSTRALIA,SPAIN,2016 Olympic Games: Tournament for Men,Men,chris goulding,1988-10-24
1391,375106,422_14_06,AUSTRALIA,13813,5,ryan broekhoff,17,3,4,75.0,0,0,0.0,3,4,75.0,0,0,0.0,0,0,0,0,2,0,1,1,9,422,2014-08-30,Gran Canaria,Group Phase,AUSTRALIA,SLOVENIA,2014 FIBA Basketball World Cup,Men,ryan broekhoff,1990-08-23
1392,375327,422_14_14,AUSTRALIA,13813,5,ryan broekhoff,22,3,5,60.0,0,0,0.0,3,5,60.0,0,0,0.0,1,3,4,2,1,0,1,0,9,422,2014-08-31,Gran Canaria,Group Phase,KOREA,AUSTRALIA,2014 FIBA Basketball World Cup,Men,ryan broekhoff,1990-08-23
1393,375808,422_14_33,AUSTRALIA,13813,5,ryan broekhoff,24,2,5,40.0,0,1,0.0,2,4,50.0,2,2,100.0,1,2,3,0,2,1,2,0,8,422,2014-09-02,Gran Canaria,Group Phase,AUSTRALIA,LITHUANIA,2014 FIBA Basketball World Cup,Men,ryan broekhoff,1990-08-23
1394,375925,422_14_37,AUSTRALIA,13813,5,ryan broekhoff,25,4,9,44.4,0,2,0.0,4,7,57.1,0,0,0.0,1,3,4,3,1,1,0,0,12,422,2014-09-03,Gran Canaria,Group Phase,MEXICO,AUSTRALIA,2014 FIBA Basketball World Cup,Men,ryan broekhoff,1990-08-23
1395,376224,422_14_49,AUSTRALIA,13813,5,ryan broekhoff,12,1,2,50.0,0,1,0.0,1,1,100.0,0,0,0.0,0,0,0,1,1,0,0,0,3,422,2014-09-04,Gran Canaria,Group Phase,AUSTRALIA,ANGOLA,2014 FIBA Basketball World Cup,Men,ryan broekhoff,1990-08-23
1396,376705,422_14_67,AUSTRALIA,13813,5,ryan broekhoff,18,2,5,40.0,1,2,50.0,1,3,33.3,0,0,0.0,0,4,4,0,4,2,0,0,5,422,2014-09-07,Barcelona,Round of 16,TURKEY,AUSTRALIA,2014 FIBA Basketball World Cup,Men,ryan broekhoff,1990-08-23
1397,471422,519_15_01,AUSTRALIA,13813,45,ryan broekhoff,28,0,2,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,7,7,2,1,0,0,0,0,519,2015-08-15,Melbourne,Final,AUSTRALIA,NEW ZEALAND,2015 FIBA Oceania Championship,Men,ryan broekhoff,1990-08-23
1398,471460,519_15_02,AUSTRALIA,13813,45,ryan broekhoff,24,2,3,66.7,2,2,100.0,0,1,0.0,1,2,50.0,1,5,6,0,1,0,0,1,5,519,2015-08-18,Wellington,Final,NEW ZEALAND,AUSTRALIA,2015 FIBA Oceania Championship,Men,ryan broekhoff,1990-08-23
1399,471935,523_16_01,AUSTRALIA,13813,9,ryan broekhoff,15,2,6,33.3,1,2,50.0,1,4,25.0,2,4,50.0,0,4,4,0,1,1,2,0,7,523,2016-08-06,Rio de Janeiro / Carioca Arena 1,Group Phase,AUSTRALIA,FRANCE,2016 Olympic Games: Tournament for Men,Men,ryan broekhoff,1990-08-23
1400,472104,523_16_07,AUSTRALIA,13813,9,ryan broekhoff,10,1,4,25.0,1,1,100.0,0,3,0.0,2,2,100.0,0,0,0,0,1,0,0,0,4,523,2016-08-08,Rio de Janeiro / Carioca Arena 1,Group Phase,SERBIA,AUSTRALIA,2016 Olympic Games: Tournament for Men,Men,ryan broekhoff,1990-08-23
1401,472273,523_16_14,AUSTRALIA,13813,9,ryan broekhoff,19,0,2,0.0,0,0,0.0,0,2,0.0,2,2,100.0,0,4,4,4,0,1,0,0,2,523,2016-08-10,Rio de Janeiro / Carioca Arena 1,Group Phase,AUSTRALIA,USA,2016 Olympic Games: Tournament for Men,Men,ryan broekhoff,1990-08-23
1402,472416,523_16_19,AUSTRALIA,13813,9,ryan broekhoff,17,5,10,50.0,3,5,60.0,2,5,40.0,0,0,0.0,1,0,1,2,3,0,0,0,12,523,2016-08-12,Rio de Janeiro / Carioca Arena 1,Group Phase,CHINA,AUSTRALIA,2016 Olympic Games: Tournament for Men,Men,ryan broekhoff,1990-08-23
1403,472585,523_16_26,AUSTRALIA,13813,9,ryan broekhoff,25,4,10,40.0,2,6,33.3,2,4,50.0,0,0,0.0,4,4,8,2,2,0,1,0,10,523,2016-08-14,Rio de Janeiro / Carioca Arena 1,Group Phase,AUSTRALIA,VENEZUELA,2016 Olympic Games: Tournament for Men,Men,ryan broekhoff,1990-08-23
1404,472715,523_16_31,AUSTRALIA,13813,9,ryan broekhoff,20,2,5,40.0,1,3,33.3,1,2,50.0,2,2,100.0,0,3,3,4,1,1,0,1,7,523,2016-08-17,Rio de Janeiro / Carioca Arena 1,Quarter Finals,AUSTRALIA,LITHUANIA,2016 Olympic Games: Tournament for Men,Men,ryan broekhoff,1990-08-23
1405,472845,523_16_36,AUSTRALIA,13813,9,ryan broekhoff,22,1,6,16.7,0,0,0.0,1,6,16.7,3,3,100.0,1,1,2,4,2,1,1,0,6,523,2016-08-19,Rio de Janeiro / Carioca Arena 1,Semi-Finals,AUSTRALIA,SERBIA,2016 Olympic Games: Tournament for Men,Men,ryan broekhoff,1990-08-23
1406,472871,523_16_37,AUSTRALIA,13813,9,ryan broekhoff,17,5,5,100.0,2,2,100.0,3,3,100.0,0,0,0.0,1,0,1,0,0,0,0,0,13,523,2016-08-21,Rio de Janeiro / Carioca Arena 1,3rd Place,AUSTRALIA,SPAIN,2016 Olympic Games: Tournament for Men,Men,ryan broekhoff,1990-08-23
